"Localized Device Description","Country","Esn","Region Code Display Name","Ip","Device Description","Ts","Near Location"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6338:a685:eeac:31b1:fd84:1611","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-21 08:11:47","KANCHIPURAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Puducherry","2401:4900:6294:9c19:c318:4813:b1b7:f40e","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-20 08:18:17","PUDUCHERRY"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6296:68c5:5933:32b4:b3ab:b4c2","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-19 14:57:20","PERUMBAKKAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Karnataka","2401:4900:6298:b262:b17a:f554:e0f:b3c8","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-19 08:12:21","BANGALORE"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:632e:15a:950e:70f6:7dbe:51d2","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-18 16:55:13","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:632e:15a:950e:70f6:7dbe:51d2","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-18 14:49:08","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6329:2a23:b881:85b9:fb11:4ac0","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-18 07:53:45","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6274:8cc6:880:31d0:9472:8ac7","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-17 18:06:06","COIMBATORE"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6331:5b9a:ba6f:e45e:96c6:5691","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-17 07:33:14","VELACHERI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6339:3a31:29a1:b006:8373:2fda","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-16 21:45:46","SALEM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:628f:882b:d9e5:b012:f8e8:634f","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-16 14:25:12","KATTIYAKKARANPATTI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6287:5b48:f626:e473:3f1f:5556","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-16 07:52:34","KADAPALLI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6332:1a50:6f9c:212b:70c3:3681","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-15 14:45:24","VELLORE"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:627a:564f:ab3d:f092:5a3e:1881","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-15 08:07:53","COIMBATORE"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:634d:4a4d:5e22:59fd:1986:ab8c","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-14 22:55:11","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6292:1cea:3a:a19c:5066:3a53","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-14 16:52:17","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6292:1cea:3a:a19c:5066:3a53","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-14 13:36:12","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6344:3c42:7790:2bfa:dd9d:e201","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-14 07:25:51","TIRUVALLUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Puducherry","2401:4900:6287:a79:a2ab:716f:4b76:215b","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-13 14:48:17","NELLITHOPPE"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6298:cd34:2267:818e:65fa:a792","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-13 08:17:09","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6293:2f42:a8e7:16f0:593e:7089","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-13 06:46:52","THOOTHUKUDI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","115.97.157.179","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-13 06:46:24","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6274:cc8e:9035:805e:fa81:aa0b","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-12 16:14:56","MELAPALAYAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:628a:ee1f:d78a:f859:9509:785a","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-12 12:59:16","ARASANKULAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6282:4cda:e8f8:f862:858a:748a","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-12 04:56:13","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6341:f16d:a5d4:67a2:b67d:d1f","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-11 13:08:45","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6322:a975:606:ecb1:d7e6:265d","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-11 08:15:34","TIRUVALLUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6282:eb1a:7e6:6d63:ca1d:53c8","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-10 18:44:05","SWAMINATHAPURAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6289:5832:6411:31e0:59c1:1a9b","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-10 13:26:53","PAPPAMBADI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6283:6bc8:c8ce:b6a7:fcb3:741c","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-10 04:54:13","SUKKAMPALAYAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:628e:a21e:905a:6701:407d:c7dc","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-09 20:04:06","VENGADU"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6291:39a3:cf14:1560:1e8e:b605","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-09 14:53:07","COIMBATORE"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6273:c27b:a930:bd30:a0f7:b91c","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-09 07:46:36","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:633a:5b26:e27e:20c4:dd00:f11e","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-08 18:23:48","AYNAVARAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6292:215e:e0fc:47d1:1d58:3599","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-08 17:04:43","THANJAVUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6292:215e:e0fc:47d1:1d58:3599","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-08 14:57:56","THANJAVUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:633c:1235:913f:a1e2:96e6:3ccb","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-08 06:59:57","TIRUVALLUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:629a:7be8:801c:46f1:1659:a080","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-07 08:16:44","MYLAPORE"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6282:e529:f404:a4bd:674:cb18","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-06 14:51:38","KODAMBAKKAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6279:f53c:1b03:686c:859f:e593","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-06 07:45:47","COIMBATORE"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:629a:bc02:dc04:baea:c9f9:1948","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-06 02:39:27","MELPAKKAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:627c:1f42:9e9a:1c79:ac98:64f","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-05 13:31:57","COIMBATORE"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:632e:92ea:c49a:9bcb:1fae:334a","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-05 02:56:00","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:629a:6646:f435:6871:695:a59e","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-04 18:40:00","NAMAKKAL"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:628c:6963:dd86:6b00:f532:2545","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-04 14:50:52","ERIVAKKAM"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:627d:c527:c72e:1b7b:ed80:4244","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-03 14:29:21","PALAVEDU"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:633d:549c:172e:9000:5f1f:b942","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-02 17:58:39","VELLANUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:634b:bfb8:9dd0:d2c0:cea0:f4d5","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-02 12:17:14","PONPADI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6293:ff2b:7d2:f271:27ac:2591","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-02 11:30:35","ARASUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:634e:f5fd:f857:ffc0:f27b:96cd","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-02 05:20:45","TIRUVALLUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6296:4eb4:9461:3a91:9d9:15d6","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-01 19:15:26","COIMBATORE"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6294:4af4:5eee:557c:6978:2d9e","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-01 17:52:30","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:628b:67ea:d77f:68f5:4aab:b804","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-01 17:09:25","THOOTHUKUDI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:627d:1c2f:6e1b:48e8:a195:5ed8","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-01 13:15:21","VADAVALLI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6276:6457:827c:a2c4:21eb:95c1","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-08-01 08:17:55","TENUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6328:8804:575a:18db:e32a:a1cd","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-31 19:06:58","SIRUNAGALUR"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","110.224.91.107","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-31 14:22:38","KOVILANCHERI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6323:7b29:699c:ef8c:de4d:bb13","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-31 02:31:31","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:634a:b3:98a4:74a1:d722:37cf","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-30 15:07:49","GUINDY"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6340:7fcf:a3a9:66a0:8f8d:fe40","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-30 13:35:00","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6341:90b1:9c4b:4927:c00d:aa13","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-30 05:52:52","PALAVEDU"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6332:d228:98df:af78:79e0:d39c","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-29 17:33:10","CHENNAI"
"OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","IN","NFANDROID1-PRV-P-ONEPLCPH2491-28264-0A6F43CEBC46E45E8F45C6425B44D99D7535E2080EA3C995DC36ACDC5EE1234C","Tamil Nadu","2401:4900:6329:5ab7:27e0:d87:37de:bf11","OnePlus_CPH2491_chid_5687eaa0-047a-11e9-b731-9f73876061f5","2025-07-29 15:06:42","CHENNAI"
